Date,Close,Volume
2010-08-10,49.70000076293945,26300
2010-08-11,48.630001068115234,6000
2010-08-12,48.650001525878906,6200
2010-08-13,48.52999877929688,20000
2010-08-16,47.97999954223633,11000
2010-08-17,48.5,100
2010-08-18,48.7599983215332,500
2010-08-19,48.52000045776367,8100
2010-08-20,48.66999816894531,10700
2010-08-23,48.95000076293945,11400
2010-08-24,48.95000076293945,1600
2010-08-25,48.04999923706055,8700
2010-08-26,48.11000061035156,1100
2010-08-27,48.810001373291016,11300
2010-08-30,48.060001373291016,5500
2010-08-31,47.810001373291016,20000
2010-09-01,48.709999084472656,3300
2010-09-02,49.13999938964844,100
2010-09-03,49.70000076293945,300
2010-09-07,49.09999847412109,2000
2010-09-08,49.040000915527344,3100
2010-09-09,49.45000076293945,2400
2010-09-10,49.77999877929688,100
2010-09-13,49.540000915527344,100
2010-09-14,49.209999084472656,900
2010-09-15,49.34999847412109,100
2010-09-16,50.209999084472656,200
2010-09-17,50.209999084472656,0
2010-09-20,49.650001525878906,2000
2010-09-21,48.810001373291016,1100
2010-09-22,48.45000076293945,600
2010-09-23,48.560001373291016,700
2010-09-24,48.86000061035156,1100
2010-09-27,47.97999954223633,400
2010-09-28,47.630001068115234,1800
2010-09-29,47.77000045776367,700
2010-09-30,48.13999938964844,300
2010-10-01,48.16999816894531,200
2010-10-04,47.7599983215332,300
2010-10-05,47.470001220703125,800
2010-10-06,46.79999923706055,300
2010-10-07,47.27999877929688,1000
2010-10-08,47.15999984741211,1600
2010-10-11,47.209999084472656,400
2010-10-12,47.290000915527344,500
2010-10-13,47.40999984741211,800
2010-10-14,47.90999984741211,700
2010-10-15,47.90999984741211,0
2010-10-18,47.810001373291016,200
2010-10-19,47.56999969482422,1400
2010-10-20,47.79999923706055,300
2010-10-21,48.369998931884766,100
2010-10-22,48.369998931884766,0
2010-10-25,47.95000076293945,600
2010-10-26,49.15999984741211,800
2010-10-27,49.7400016784668,800
2010-10-28,49.7400016784668,0
2010-10-29,49.7400016784668,0
2010-11-01,49.040000915527344,200
2010-11-02,48.56999969482422,200
2010-11-03,48.290000915527344,100
2010-11-04,46.91999816894531,2100
2010-11-05,47.18999862670898,200
2010-11-08,46.91999816894531,23100
2010-11-09,47.61000061035156,200
2010-11-10,47.810001373291016,100
2010-11-11,46.86000061035156,200
2010-11-12,47.81999969482422,200
2010-11-15,49.150001525878906,1000
2010-11-16,49.06999969482422,900
2010-11-17,49.36000061035156,1000
2010-11-18,49.7599983215332,800
2010-11-19,49.66999816894531,1100
2010-11-22,49.43999862670898,2000
2010-11-23,49.18999862670898,5400
2010-11-24,49.81999969482422,10000
2010-11-26,49.52999877929688,500
2010-11-29,49.40999984741211,3200
2010-11-30,49.150001525878906,5300
2010-12-01,50.709999084472656,13300
2010-12-02,51.02999877929688,4200
2010-12-03,51.5099983215332,4800
2010-12-06,51.06999969482422,300
2010-12-07,52.310001373291016,12000
2010-12-08,52.209999084472656,17200
2010-12-09,52.220001220703125,25800
2010-12-10,53.040000915527344,5600
2010-12-13,52.61000061035156,8700
2010-12-14,54.29999923706055,36600
2010-12-15,54.31999969482422,36200
2010-12-16,53.79999923706055,13700
2010-12-17,53.02999877929688,4800
2010-12-20,53.400001525878906,11900
2010-12-21,53.2400016784668,14100
2010-12-22,53.33000183105469,2500
2010-12-23,53.59999847412109,400
2010-12-27,53.11000061035156,20100
2010-12-28,53.400001525878906,700
2010-12-29,53.400001525878906,0
2010-12-30,53.4900016784668,7900
2010-12-31,53.4900016784668,0
2011-01-03,53.72999954223633,6200
2011-01-04,53.380001068115234,200
2011-01-05,53.81999969482422,8200
2011-01-06,53.5,200
2011-01-07,53.09000015258789,11100
2011-01-10,53.040000915527344,3500
2011-01-11,53.43999862670898,10800
2011-01-12,53.41999816894531,10800
2011-01-13,52.880001068115234,5100
2011-01-14,53.09000015258789,15100
2011-01-18,53.40999984741211,2200
2011-01-19,53.34999847412109,1000
2011-01-20,53.86000061035156,2300
2011-01-21,53.95000076293945,1300
2011-01-24,53.619998931884766,1700
2011-01-25,53.25,2700
2011-01-26,53.79999923706055,16900
2011-01-27,53.75,500
2011-01-28,53.45000076293945,5700
2011-01-31,53.5099983215332,14400
2011-02-01,53.900001525878906,400
2011-02-02,53.65999984741211,100
2011-02-03,54.2400016784668,14000
2011-02-04,54.83000183105469,3400
2011-02-07,54.70000076293945,400
2011-02-08,54.83000183105469,87900
2011-02-09,54.540000915527344,18200
2011-02-10,54.720001220703125,9100
2011-02-11,54.310001373291016,11600
2011-02-14,54.09999847412109,5700
2011-02-15,54.150001525878906,2300
2011-02-16,54.06999969482422,300
2011-02-17,53.9900016784668,300
2011-02-18,54.43999862670898,11300
2011-02-22,53.43999862670898,6000
2011-02-23,53.400001525878906,200
2011-02-24,53.77999877929688,5900
2011-02-25,53.650001525878906,100
2011-02-28,53.77999877929688,6500
2011-03-01,53.77999877929688,0
2011-03-02,54.38999938964844,2500
2011-03-03,54.52999877929688,3300
2011-03-04,54.52999877929688,0
2011-03-07,54.40999984741211,5500
2011-03-08,54.540000915527344,2000
2011-03-09,54.2599983215332,5200
2011-03-10,53.709999084472656,100
2011-03-11,53.790000915527344,200
2011-03-14,53.630001068115234,200
2011-03-15,53.02000045776367,100
2011-03-16,52.650001525878906,3200
2011-03-17,52.720001220703125,300
2011-03-18,52.720001220703125,0
2011-03-21,53.220001220703125,3200
2011-03-22,53.220001220703125,0
2011-03-23,53.15999984741211,4000
2011-03-24,53.41999816894531,100
2011-03-25,53.40999984741211,6300
2011-03-28,53.2599983215332,3800
2011-03-29,53.47999954223633,5100
2011-03-30,53.369998931884766,2200
