Date,Close,Volume
2019-09-26,25.76000022888184,47067700
2019-09-27,25.239999771118164,15961500
2019-09-30,25.100000381469727,4476700
2019-10-01,22.51000022888184,8808700
2019-10-02,22.600000381469727,9453600
2019-10-03,22.32999992370605,8278000
2019-10-04,23.01000022888184,3228900
2019-10-07,23.51000022888184,2741400
2019-10-08,23.209999084472656,2902100
2019-10-09,24.0,3165600
2019-10-10,23.13999938964844,3490300
2019-10-11,22.38999938964844,3394900
2019-10-14,21.46999931335449,2651100
2019-10-15,23.44499969482422,2871400
2019-10-16,23.030000686645508,2457000
2019-10-17,23.86000061035156,1185400
2019-10-18,23.520000457763672,3392200
2019-10-21,22.26000022888184,7992800
2019-10-22,21.15999984741211,5875400
2019-10-23,21.07999992370605,4938000
2019-10-24,21.34000015258789,2684500
2019-10-25,22.399999618530277,2517700
2019-10-28,21.459999084472656,4159900
2019-10-29,23.18000030517578,5125200
2019-10-30,23.71999931335449,2481800
2019-10-31,23.8700008392334,1910100
2019-11-01,24.989999771118164,4894700
2019-11-04,24.61000061035156,5985100
2019-11-05,22.739999771118164,13499900
2019-11-06,23.020000457763672,3778400
2019-11-07,22.6299991607666,2818800
2019-11-08,23.520000457763672,2897100
2019-11-11,24.040000915527344,2895700
2019-11-12,24.690000534057617,2374800
2019-11-13,25.979999542236328,6242500
2019-11-14,25.93000030517578,3036300
2019-11-15,27.229999542236328,7295000
2019-11-18,30.25,9065200
2019-11-19,29.239999771118164,6946000
2019-11-20,29.100000381469727,2565100
2019-11-21,29.799999237060547,1706700
2019-11-22,29.36000061035156,1639400
2019-11-25,30.8700008392334,2920900
2019-11-26,30.959999084472656,2217100
2019-11-27,32.15999984741211,4229800
2019-11-29,35.22999954223633,5680000
2019-12-02,36.84000015258789,6578100
2019-12-03,33.47999954223633,7836100
2019-12-04,32.959999084472656,8624600
2019-12-05,31.309999465942383,6496100
2019-12-06,32.630001068115234,6812300
2019-12-09,34.77000045776367,7761400
2019-12-10,32.779998779296875,13158400
2019-12-11,32.029998779296875,7289000
2019-12-12,30.850000381469727,6793700
2019-12-13,31.530000686645508,3306100
2019-12-16,31.34000015258789,3885600
2019-12-17,32.93000030517578,5533800
2019-12-18,31.88999938964844,4947600
2019-12-19,31.93000030517578,3319000
2019-12-20,29.989999771118164,8509200
2019-12-23,29.21999931335449,4376500
2019-12-24,28.75,1972600
2019-12-26,27.0,8501700
2019-12-27,27.0,6794900
2019-12-30,27.690000534057617,4853000
2019-12-31,28.399999618530277,3601700
2020-01-02,29.739999771118164,5916200
2020-01-03,30.600000381469727,4974100
2020-01-06,29.75,4028900
2020-01-07,30.399999618530277,3072000
2020-01-08,29.649999618530277,7474100
2020-01-09,27.8700008392334,6567700
2020-01-10,28.01000022888184,5938400
2020-01-13,28.530000686645508,3619100
2020-01-14,29.690000534057617,4819100
2020-01-15,30.86000061035156,7822700
2020-01-16,30.82999992370605,5701300
2020-01-17,31.700000762939453,3831300
2020-01-21,32.0,4914300
2020-01-22,30.68000030517578,5374900
2020-01-23,30.059999465942383,3268500
2020-01-24,30.5,5259000
2020-01-27,31.25,4228500
2020-01-28,31.3799991607666,3737900
2020-01-29,31.5,3508500
2020-01-30,32.2599983215332,3785400
2020-01-31,32.36000061035156,3366300
2020-02-03,33.369998931884766,4811400
2020-02-04,33.470001220703125,7687600
2020-02-05,32.70000076293945,9397700
2020-02-06,29.0,12108500
2020-02-07,27.86000061035156,7796900
2020-02-10,28.600000381469727,3770500
2020-02-11,28.649999618530277,2413300
2020-02-12,28.34000015258789,2460300
2020-02-13,28.850000381469727,6879000
2020-02-14,27.65999984741211,2947500
2020-02-18,27.07999992370605,2668400
2020-02-19,27.100000381469727,3331200
2020-02-20,26.979999542236328,3733700
2020-02-21,25.489999771118164,5795900
2020-02-24,26.5,26599200
2020-02-25,27.11000061035156,10467000
2020-02-26,29.190000534057617,12866400
2020-02-27,28.71999931335449,7628100
2020-02-28,26.690000534057617,9203900
2020-03-02,27.920000076293945,6230300
2020-03-03,26.684999465942383,7938600
2020-03-04,27.25,5606200
2020-03-05,27.100000381469727,5464800
2020-03-06,24.979999542236328,7334400
2020-03-09,23.209999084472656,5288100
2020-03-10,22.96999931335449,6196700
2020-03-11,22.0,6232700
2020-03-12,19.51000022888184,8665900
2020-03-13,19.71999931335449,8873000
2020-03-16,22.25,12514500
2020-03-17,25.450000762939453,15370300
2020-03-18,25.790000915527344,11057400
2020-03-19,24.989999771118164,6849800
2020-03-20,23.01000022888184,7400000
2020-03-23,23.34000015258789,5643600
2020-03-24,24.56999969482422,5242700
2020-03-25,24.520000457763672,4290200
2020-03-26,25.75,4692900
2020-03-27,25.979999542236328,4871200
2020-03-30,27.700000762939453,12153800
2020-03-31,26.549999237060547,5728500
2020-04-01,27.959999084472656,11793000
future,25.13541435757309,5294194.648257643
future,24.84323160395537,5365636.465152353
future,25.08005813155136,5499710.630262643
future,25.45118402511967,5603426.484332234
future,25.485036122899164,5644308.298819512
future,25.935824759983202,5798427.850984781
future,25.944488925322677,5775961.483829468
future,26.235242749647572,5736717.129760235
future,25.88808539282753,5641627.512890846
future,26.126301597673756,5603029.254894704
future,25.48063039100213,5533327.453350276
future,25.475877381822958,5573567.273961753
future,25.57876576553338,5618571.113025397
future,25.67372595970303,5634672.2373865545
future,25.693842838123988,5647970.877299458
future,25.78810796125512,5653839.754221588
future,25.77021316162458,5639968.857786804
future,25.80960599510127,5625675.435031205
future,25.71261791645721,5603466.138906032
future,25.75276862424057,5596886.898153275
future,25.609116890997715,5584765.588862449
