Date,Close,Volume
1980-03-17,1.1111111640930176,6300
1980-03-18,1.1111111640930176,4200
1980-03-19,1.1111111640930176,1300
1980-03-20,1.1111111640930176,2800
1980-03-21,1.1111111640930176,5400
1980-03-24,1.086419701576233,13000
1980-03-25,1.0617283582687378,3300
1980-03-26,1.0617283582687378,6300
1980-03-27,1.037037014961243,10000
1980-03-28,1.037037014961243,3300
1980-03-31,1.037037014961243,4200
1980-04-01,1.037037014961243,2800
1980-04-02,1.1111111640930176,8200
1980-04-03,1.1111111640930176,4000
1980-04-07,1.1358025074005127,6900
1980-04-08,1.185185194015503,4900
1980-04-09,1.185185194015503,1900
1980-04-10,1.185185194015503,0
1980-04-11,1.185185194015503,6000
1980-04-14,1.185185194015503,4900
1980-04-15,1.1358025074005127,14100
1980-04-16,1.0617283582687378,13500
1980-04-17,1.0617283582687378,15000
1980-04-18,1.086419701576233,5400
1980-04-21,1.1111111640930176,900
1980-04-22,1.1111111640930176,0
1980-04-23,1.1111111640930176,6000
1980-04-24,1.1111111640930176,6000
1980-04-25,1.1111111640930176,2800
1980-04-28,1.1111111640930176,900
1980-04-29,1.086419701576233,1300
1980-04-30,1.086419701576233,1900
1980-05-01,1.086419701576233,4000
1980-05-02,1.086419701576233,6000
1980-05-05,1.086419701576233,3300
1980-05-06,1.086419701576233,2800
1980-05-07,1.1111111640930176,8100
1980-05-08,1.1111111640930176,4000
1980-05-09,1.1111111640930176,18100
1980-05-12,1.086419701576233,9000
1980-05-13,1.1111111640930176,10000
1980-05-14,1.1358025074005127,36400
1980-05-15,1.1358025074005127,6900
1980-05-16,1.1358025074005127,2200
1980-05-19,1.1604938507080078,4000
1980-05-20,1.1604938507080078,10000
1980-05-21,1.185185194015503,10000
1980-05-22,1.185185194015503,100
1980-05-23,1.185185194015503,900
1980-05-27,1.185185194015503,10000
1980-05-28,1.1604938507080078,21100
1980-05-29,1.1604938507080078,4900
1980-05-30,1.1604938507080078,900
1980-06-02,1.1604938507080078,4900
1980-06-03,1.1358025074005127,8200
1980-06-04,1.1358025074005127,13000
1980-06-05,1.185185194015503,10900
1980-06-06,1.2345678806304932,8200
1980-06-09,1.2839505672454834,8100
1980-06-10,1.2839505672454834,6000
1980-06-11,1.308642029762268,900
1980-06-12,1.2839505672454834,4200
1980-06-13,1.2839505672454834,4000
1980-06-16,1.2839505672454834,4200
1980-06-17,1.2839505672454834,0
1980-06-18,1.2592592239379885,9000
1980-06-19,1.2345678806304932,9400
1980-06-20,1.2345678806304932,1900
1980-06-23,1.2345678806304932,4000
1980-06-24,1.2345678806304932,6900
1980-06-25,1.2592592239379885,4000
1980-06-26,1.308642029762268,2200
1980-06-27,1.308642029762268,1300
1980-06-30,1.2839505672454834,2800
1980-07-01,1.2839505672454834,1900
1980-07-02,1.2839505672454834,900
1980-07-03,1.308642029762268,4900
1980-07-07,1.3333333730697632,4900
1980-07-08,1.3333333730697632,1300
1980-07-09,1.3333333730697632,6300
1980-07-10,1.3333333730697632,10300
1980-07-11,1.3333333730697632,12300
1980-07-14,1.3333333730697632,7300
1980-07-15,1.3827160596847534,1900
1980-07-16,1.3333333730697632,12300
1980-07-17,1.3333333730697632,4200
1980-07-18,1.3333333730697632,100
1980-07-21,1.3827160596847534,2800
1980-07-22,1.3827160596847534,18400
1980-07-23,1.3580247163772583,9400
1980-07-24,1.3580247163772583,0
1980-07-25,1.3580247163772583,0
1980-07-28,1.3580247163772583,1300
1980-07-29,1.3580247163772583,6000
1980-07-30,1.3580247163772583,100
1980-07-31,1.3580247163772583,8100
1980-08-01,1.3827160596847534,6300
1980-08-04,1.3827160596847534,17100
1980-08-05,1.3827160596847534,24300
1980-08-06,1.3827160596847534,100
1980-08-07,1.4074074029922483,2800
1980-08-08,1.4074074029922483,5400
1980-08-11,1.4074074029922483,17500
1980-08-12,1.4074074029922483,8200
1980-08-13,1.3827160596847534,6000
1980-08-14,1.4074074029922483,4000
1980-08-15,1.4074074029922483,10000
1980-08-18,1.4074074029922483,4000
1980-08-19,1.4074074029922483,1900
1980-08-20,1.4074074029922483,4200
1980-08-21,1.4320987462997437,10900
1980-08-22,1.4567900896072388,21100
1980-08-25,1.2839505672454834,15400
1980-08-26,1.2839505672454834,36600
1980-08-27,1.308642029762268,15400
1980-08-28,1.2592592239379885,21100
1980-08-29,1.2592592239379885,7300
1980-09-02,1.2345678806304932,6300
1980-09-03,1.2345678806304932,25600
1980-09-04,1.2592592239379885,8100
1980-09-05,1.2592592239379885,6000
1980-09-08,1.2839505672454834,100
1980-09-09,1.2592592239379885,24400
1980-09-10,1.2839505672454834,10300
1980-09-11,1.3333333730697632,13500
1980-09-12,1.3333333730697632,10300
1980-09-15,1.2839505672454834,10000
1980-09-16,1.308642029762268,6000
1980-09-17,1.308642029762268,4000
1980-09-18,1.308642029762268,17500
1980-09-19,1.3333333730697632,10000
1980-09-22,1.3580247163772583,35200
1980-09-23,1.4320987462997437,49900
